taskType,label,accuracy,corrcoeff,n,alpha,spectral_radius,input_scale,sparsity,hidden_dim,epochs,learning_rate,dropout_rate,seed,show_progress
XOR,ESN,1.0,0.9769662118731284,9.0,0.8,0.85,1.5,0.15,,,,,,
XOR,ESN,1.0,0.9735583583248806,9.0,0.8,0.85,1.5,0.2,,,,,,
XOR,ESN,1.0,0.9581430160703442,9.0,0.8,0.85,2.0,0.0,,,,,,
XOR,ESN,1.0,0.9506441973918858,9.0,0.8,0.85,2.0,0.05,,,,,,
XOR,ESN,1.0,0.9844961822380793,9.0,0.8,0.85,2.0,0.1,,,,,,
XOR,ESN,1.0,0.9871154549175098,9.0,0.8,0.85,2.0,0.15,,,,,,
XOR,ESN,1.0,0.9694116754807368,9.0,0.8,0.85,2.0,0.2,,,,,,
XOR,ESN,1.0,0.9629491968164835,9.0,0.8,0.85,2.5,0.0,,,,,,
XOR,ESN,1.0,0.944416626503266,9.0,0.8,0.85,2.5,0.05,,,,,,
XOR,ESN,1.0,0.9696030793063936,9.0,0.8,0.85,2.5,0.1,,,,,,
XOR,ESN,1.0,0.9863360320932248,9.0,0.8,0.85,2.5,0.15,,,,,,
XOR,ESN,1.0,0.9637340169972012,9.0,0.8,0.85,2.5,0.2,,,,,,
XOR,ESN,1.0,0.9216049440452841,9.0,0.8,0.85,3.0,0.0,,,,,,
XOR,ESN,1.0,0.8677600516050685,9.0,0.8,0.85,3.0,0.05,,,,,,
XOR,ESN,1.0,0.9777925111666657,9.0,0.8,0.85,3.0,0.1,,,,,,
XOR,ESN,1.0,0.9727736483298196,9.0,0.8,0.85,3.0,0.15,,,,,,
XOR,ESN,1.0,0.9729978127840199,9.0,0.8,0.85,3.0,0.2,,,,,,
XOR,ESN,1.0,0.9557665432058788,9.0,0.8,0.85,3.5,0.0,,,,,,
XOR,ESN,1.0,0.9296398373531681,9.0,0.8,0.85,3.5,0.05,,,,,,
XOR,ESN,1.0,0.9382600396118284,9.0,0.8,0.85,3.5,0.1,,,,,,
XOR,ESN,0.9666666666666667,0.9021161921824506,9.0,0.8,0.85,3.5,0.15,,,,,,
XOR,ESN,1.0,0.9513277666439967,9.0,0.8,0.85,3.5,0.2,,,,,,
XOR,ESN,1.0,0.9499113867076037,9.0,0.8,0.85,4.0,0.0,,,,,,
XOR,ESN,0.9666666666666667,0.8511024422083044,9.0,0.8,0.85,4.0,0.05,,,,,,
XOR,ESN,1.0,0.9663848991799578,9.0,0.8,0.85,4.0,0.1,,,,,,
XOR,ESN,1.0,0.9700652024008661,9.0,0.8,0.85,4.0,0.15,,,,,,
XOR,ESN,0.9666666666666667,0.9334347459995754,9.0,0.8,0.85,4.0,0.2,,,,,,
XOR,ESN,1.0,0.940548123885296,9.0,0.8,0.85,4.5,0.0,,,,,,
XOR,ESN,0.9333333333333333,0.4107822337177758,9.0,0.8,0.85,4.5,0.05,,,,,,
XOR,ESN,1.0,0.9486552795101696,9.0,0.8,0.85,4.5,0.1,,,,,,
XOR,ESN,1.0,0.942446883879306,9.0,0.8,0.85,4.5,0.15,,,,,,
XOR,ESN,1.0,0.9469590222774386,9.0,0.8,0.85,4.5,0.2,,,,,,
XOR,ESN,1.0,0.9262616015874123,9.0,0.8,0.85,5.0,0.0,,,,,,
XOR,ESN,0.9333333333333333,0.6450158077086661,9.0,0.8,0.85,5.0,0.05,,,,,,
XOR,ESN,1.0,0.9202851973550814,9.0,0.8,0.85,5.0,0.1,,,,,,
XOR,ESN,1.0,0.9599058082265851,9.0,0.8,0.85,5.0,0.15,,,,,,
XOR,ESN,1.0,0.9281925070303183,9.0,0.8,0.85,5.0,0.2,,,,,,
XOR,ESN,0.5333333333333333,0.01593710665983977,9.0,0.8,0.9,0.1,0.0,,,,,,
XOR,ESN,0.6333333333333333,0.02920612510703408,9.0,0.8,0.9,0.1,0.05,,,,,,
XOR,ESN,0.6333333333333333,0.01083270577158703,9.0,0.8,0.9,0.1,0.1,,,,,,
XOR,ESN,0.6,0.08342870209278047,9.0,0.8,0.9,0.1,0.15,,,,,,
XOR,ESN,0.5,0.02506534602596995,9.0,0.8,0.9,0.1,0.2,,,,,,
XOR,ESN,0.8,0.5512387888329459,9.0,0.8,0.9,0.5,0.0,,,,,,
XOR,ESN,0.7333333333333333,0.2761465617844229,9.0,0.8,0.9,0.5,0.05,,,,,,
XOR,ESN,0.9666666666666667,0.7463720357695696,9.0,0.8,0.9,0.5,0.1,,,,,,
XOR,ESN,0.9333333333333333,0.7912707707912319,9.0,0.8,0.9,0.5,0.15,,,,,,
XOR,ESN,0.8666666666666667,0.5340700707377728,9.0,0.8,0.9,0.5,0.2,,,,,,
XOR,ESN,0.9333333333333333,0.7409993873991257,9.0,0.8,0.9,1.0,0.0,,,,,,
XOR,ESN,1.0,0.7537523748785618,9.0,0.8,0.9,1.0,0.05,,,,,,
XOR,ESN,0.9666666666666667,0.853586231700269,9.0,0.8,0.9,1.0,0.1,,,,,,
XOR,ESN,0.9666666666666667,0.8102685481762616,9.0,0.8,0.9,1.0,0.15,,,,,,
XOR,ESN,1.0,0.9072746152341449,9.0,0.8,0.9,1.0,0.2,,,,,,
XOR,ESN,1.0,0.9704478806803503,9.0,0.8,0.9,1.5,0.0,,,,,,
XOR,ESN,1.0,0.9275073324276898,9.0,0.8,0.9,1.5,0.05,,,,,,
XOR,ESN,1.0,0.9946385785461521,9.0,0.8,0.9,1.5,0.1,,,,,,
XOR,ESN,1.0,0.9858876719370473,9.0,0.8,0.9,1.5,0.15,,,,,,
XOR,ESN,1.0,0.9742858317851254,9.0,0.8,0.9,1.5,0.2,,,,,,
XOR,ESN,1.0,0.9593687471356661,9.0,0.8,0.9,2.0,0.0,,,,,,
XOR,ESN,1.0,0.9493872251411719,9.0,0.8,0.9,2.0,0.05,,,,,,
XOR,ESN,1.0,0.9663830714660833,9.0,0.8,0.9,2.0,0.1,,,,,,
XOR,ESN,1.0,0.9728681762960174,9.0,0.8,0.9,2.0,0.15,,,,,,
XOR,ESN,1.0,0.9833149343902153,9.0,0.8,0.9,2.0,0.2,,,,,,
XOR,ESN,1.0,0.9467589454866087,9.0,0.8,0.9,2.5,0.0,,,,,,
XOR,ESN,1.0,0.8675326877128277,9.0,0.8,0.9,2.5,0.05,,,,,,
XOR,ESN,1.0,0.9510865434177075,9.0,0.8,0.9,2.5,0.1,,,,,,
XOR,ESN,1.0,0.9731118812447516,9.0,0.8,0.9,2.5,0.15,,,,,,
XOR,ESN,1.0,0.9675126417596974,9.0,0.8,0.9,2.5,0.2,,,,,,
XOR,ESN,1.0,0.9653620434080462,9.0,0.8,0.9,3.0,0.0,,,,,,
XOR,ESN,0.9666666666666667,0.7187118029084796,9.0,0.8,0.9,3.0,0.05,,,,,,
XOR,ESN,1.0,0.9630361313629697,9.0,0.8,0.9,3.0,0.1,,,,,,
XOR,ESN,1.0,0.9727795326402188,9.0,0.8,0.9,3.0,0.15,,,,,,
XOR,ESN,1.0,0.9450384586822139,9.0,0.8,0.9,3.0,0.2,,,,,,
XOR,ESN,1.0,0.9581720862309698,9.0,0.8,0.9,3.5,0.0,,,,,,
XOR,ESN,1.0,0.8750902673132133,9.0,0.8,0.9,3.5,0.05,,,,,,
XOR,ESN,1.0,0.9403679870331205,9.0,0.8,0.9,3.5,0.1,,,,,,
XOR,ESN,1.0,0.9619422795083367,9.0,0.8,0.9,3.5,0.15,,,,,,
XOR,ESN,1.0,0.962835937835564,9.0,0.8,0.9,3.5,0.2,,,,,,
XOR,ESN,1.0,0.9152907989385557,9.0,0.8,0.9,4.0,0.0,,,,,,
XOR,ESN,1.0,0.8245967941503265,9.0,0.8,0.9,4.0,0.05,,,,,,
XOR,ESN,1.0,0.9587971525193316,9.0,0.8,0.9,4.0,0.1,,,,,,
XOR,ESN,1.0,0.9683088416260334,9.0,0.8,0.9,4.0,0.15,,,,,,
XOR,ESN,1.0,0.9636704684617837,9.0,0.8,0.9,4.0,0.2,,,,,,
XOR,ESN,1.0,0.8198267652488864,9.0,0.8,0.9,4.5,0.0,,,,,,
XOR,ESN,0.8333333333333334,0.04990194365367061,9.0,0.8,0.9,4.5,0.05,,,,,,
XOR,ESN,1.0,0.9200599251867982,9.0,0.8,0.9,4.5,0.1,,,,,,
XOR,ESN,1.0,0.9606044699641293,9.0,0.8,0.9,4.5,0.15,,,,,,
XOR,ESN,1.0,0.9225838514432767,9.0,0.8,0.9,4.5,0.2,,,,,,
XOR,ESN,1.0,0.89069417990808,9.0,0.8,0.9,5.0,0.0,,,,,,
XOR,ESN,1.0,0.8132882638638527,9.0,0.8,0.9,5.0,0.05,,,,,,
XOR,ESN,1.0,0.956887852884757,9.0,0.8,0.9,5.0,0.1,,,,,,
XOR,ESN,0.4,0.05121342378248108,9.0,0.8,0.9,5.0,0.15,,,,,,
XOR,ESN,0.9666666666666667,0.6580427928192523,9.0,0.8,0.9,5.0,0.2,,,,,,
XOR,ESN,0.6333333333333333,0.060973901722979326,9.0,0.8,0.95,0.1,0.0,,,,,,
XOR,ESN,0.36666666666666664,0.002456977987826769,9.0,0.8,0.95,0.1,0.05,,,,,,
XOR,ESN,0.5333333333333333,0.026981103219620193,9.0,0.8,0.95,0.1,0.1,,,,,,
XOR,ESN,0.5333333333333333,0.0009542365766823061,9.0,0.8,0.95,0.1,0.15,,,,,,
XOR,ESN,0.6,0.001704572712072746,9.0,0.8,0.95,0.1,0.2,,,,,,
XOR,ESN,0.9666666666666667,0.8128150569217241,9.0,0.8,0.95,0.5,0.0,,,,,,
XOR,ESN,0.5666666666666667,0.04867347844767214,9.0,0.8,0.95,0.5,0.05,,,,,,
XOR,ESN,0.9333333333333333,0.737539839199514,9.0,0.8,0.95,0.5,0.1,,,,,,
XOR,ESN,0.9666666666666667,0.7945224128318602,9.0,0.8,0.95,0.5,0.15,,,,,,
XOR,ESN,0.9333333333333333,0.726277016579077,9.0,0.8,0.95,0.5,0.2,,,,,,
XOR,ESN,1.0,0.805788368250196,9.0,0.8,0.95,1.0,0.0,,,,,,
XOR,ESN,0.9666666666666667,0.7647445550828326,9.0,0.8,0.95,1.0,0.05,,,,,,
XOR,ESN,1.0,0.9459847752759535,9.0,0.8,0.95,1.0,0.1,,,,,,
XOR,ESN,1.0,0.9110773583405006,9.0,0.8,0.95,1.0,0.15,,,,,,
XOR,ESN,1.0,0.9277794869079017,9.0,0.8,0.95,1.0,0.2,,,,,,
XOR,ESN,1.0,0.9474710032818211,9.0,0.8,0.95,1.5,0.0,,,,,,
XOR,ESN,1.0,0.9173923574041924,9.0,0.8,0.95,1.5,0.05,,,,,,
XOR,ESN,1.0,0.9790512726520303,9.0,0.8,0.95,1.5,0.1,,,,,,
XOR,ESN,1.0,0.9618826634916253,9.0,0.8,0.95,1.5,0.15,,,,,,
XOR,ESN,1.0,0.964611727532098,9.0,0.8,0.95,1.5,0.2,,,,,,
XOR,ESN,1.0,0.9357098851949317,9.0,0.8,0.95,2.0,0.0,,,,,,
XOR,ESN,1.0,0.833228112676047,9.0,0.8,0.95,2.0,0.05,,,,,,
XOR,ESN,1.0,0.9606018055442695,9.0,0.8,0.95,2.0,0.1,,,,,,
XOR,ESN,1.0,0.9722309361980455,9.0,0.8,0.95,2.0,0.15,,,,,,
XOR,ESN,1.0,0.9561429706668567,9.0,0.8,0.95,2.0,0.2,,,,,,
XOR,ESN,1.0,0.9257722737662402,9.0,0.8,0.95,2.5,0.0,,,,,,
XOR,ESN,1.0,0.8823132284835922,9.0,0.8,0.95,2.5,0.05,,,,,,
XOR,ESN,1.0,0.9435614355629935,9.0,0.8,0.95,2.5,0.1,,,,,,
XOR,ESN,1.0,0.9812326632782086,9.0,0.8,0.95,2.5,0.15,,,,,,
XOR,ESN,1.0,0.9683347506802696,9.0,0.8,0.95,2.5,0.2,,,,,,
XOR,ESN,1.0,0.8545932151638964,9.0,0.8,0.95,3.0,0.0,,,,,,
XOR,ESN,1.0,0.8925065141104631,9.0,0.8,0.95,3.0,0.05,,,,,,
XOR,ESN,1.0,0.9282138410284692,9.0,0.8,0.95,3.0,0.1,,,,,,
XOR,ESN,1.0,0.9683532918315492,9.0,0.8,0.95,3.0,0.15,,,,,,
XOR,ESN,1.0,0.9546750820576553,9.0,0.8,0.95,3.0,0.2,,,,,,
XOR,ESN,1.0,0.9346511332782474,9.0,0.8,0.95,3.5,0.0,,,,,,
XOR,ESN,1.0,0.8992662624201497,9.0,0.8,0.95,3.5,0.05,,,,,,
XOR,ESN,1.0,0.9370479842405588,9.0,0.8,0.95,3.5,0.1,,,,,,
XOR,ESN,0.9666666666666667,0.8357334148035249,9.0,0.8,0.95,3.5,0.15,,,,,,
XOR,ESN,1.0,0.9529610499087119,9.0,0.8,0.95,3.5,0.2,,,,,,
XOR,ESN,1.0,0.8739349633198248,9.0,0.8,0.95,4.0,0.0,,,,,,
XOR,ESN,0.9,0.4854379325831385,9.0,0.8,0.95,4.0,0.05,,,,,,
XOR,ESN,1.0,0.9585951093002215,9.0,0.8,0.95,4.0,0.1,,,,,,
XOR,ESN,1.0,0.9559572864895908,9.0,0.8,0.95,4.0,0.15,,,,,,
XOR,ESN,1.0,0.9497150264148216,9.0,0.8,0.95,4.0,0.2,,,,,,
XOR,ESN,1.0,0.9241030873842357,9.0,0.8,0.95,4.5,0.0,,,,,,
XOR,ESN,0.9333333333333333,0.8539959932346515,9.0,0.8,0.95,4.5,0.05,,,,,,
XOR,ESN,1.0,0.8767389764643447,9.0,0.8,0.95,4.5,0.1,,,,,,
XOR,ESN,1.0,0.9607575373636082,9.0,0.8,0.95,4.5,0.15,,,,,,
XOR,ESN,1.0,0.9073190476973243,9.0,0.8,0.95,4.5,0.2,,,,,,
XOR,ESN,0.9666666666666667,0.8385336052411924,9.0,0.8,0.95,5.0,0.0,,,,,,
XOR,ESN,0.8,0.3937353615484132,9.0,0.8,0.95,5.0,0.05,,,,,,
XOR,ESN,1.0,0.9391375234413477,9.0,0.8,0.95,5.0,0.1,,,,,,
XOR,ESN,1.0,0.9261811655424521,9.0,0.8,0.95,5.0,0.15,,,,,,
XOR,ESN,1.0,0.839629370602842,9.0,0.8,0.95,5.0,0.2,,,,,,
XOR,ESN,0.6666666666666666,0.18839567463008808,9.0,0.8,1.0,0.1,0.0,,,,,,
XOR,ESN,0.6333333333333333,0.038117076868276936,9.0,0.8,1.0,0.1,0.05,,,,,,
XOR,ESN,0.5333333333333333,0.03945452870011746,9.0,0.8,1.0,0.1,0.1,,,,,,
XOR,ESN,0.5,7.93627109356198e-09,9.0,0.8,1.0,0.1,0.15,,,,,,
XOR,ESN,0.43333333333333335,0.009175800761329725,9.0,0.8,1.0,0.1,0.2,,,,,,
XOR,ESN,0.9,0.7219090356974337,9.0,0.8,1.0,0.5,0.0,,,,,,
XOR,ESN,0.6666666666666666,0.3441869197030306,9.0,0.8,1.0,0.5,0.05,,,,,,
XOR,ESN,0.9333333333333333,0.7556965094944943,9.0,0.8,1.0,0.5,0.1,,,,,,
XOR,ESN,0.8666666666666667,0.6105890239720398,9.0,0.8,1.0,0.5,0.15,,,,,,
XOR,ESN,0.8,0.42228221125610943,9.0,0.8,1.0,0.5,0.2,,,,,,
XOR,ESN,0.9666666666666667,0.9280776639506516,9.0,0.8,1.0,1.0,0.0,,,,,,
XOR,ESN,1.0,0.7707751064180247,9.0,0.8,1.0,1.0,0.05,,,,,,
XOR,ESN,1.0,0.9215305220235699,9.0,0.8,1.0,1.0,0.1,,,,,,
XOR,ESN,1.0,0.9244920899018604,9.0,0.8,1.0,1.0,0.15,,,,,,
XOR,ESN,1.0,0.9502647565149303,9.0,0.8,1.0,1.0,0.2,,,,,,
XOR,ESN,1.0,0.902628653941952,9.0,0.8,1.0,1.5,0.0,,,,,,
XOR,ESN,0.9666666666666667,0.7416122665773056,9.0,0.8,1.0,1.5,0.05,,,,,,
XOR,ESN,1.0,0.9595727471902953,9.0,0.8,1.0,1.5,0.1,,,,,,
XOR,ESN,1.0,0.95379122220271,9.0,0.8,1.0,1.5,0.15,,,,,,
XOR,ESN,1.0,0.9788506877000189,9.0,0.8,1.0,1.5,0.2,,,,,,
XOR,ESN,1.0,0.9565340779243527,9.0,0.8,1.0,2.0,0.0,,,,,,
XOR,ESN,1.0,0.8600292180470835,9.0,0.8,1.0,2.0,0.05,,,,,,
XOR,ESN,1.0,0.9351348739456338,9.0,0.8,1.0,2.0,0.1,,,,,,
XOR,ESN,1.0,0.9714254750262219,9.0,0.8,1.0,2.0,0.15,,,,,,
XOR,ESN,1.0,0.9593628033961785,9.0,0.8,1.0,2.0,0.2,,,,,,
XOR,ESN,1.0,0.9026439876560104,9.0,0.8,1.0,2.5,0.0,,,,,,
XOR,ESN,1.0,0.8612522620866013,9.0,0.8,1.0,2.5,0.05,,,,,,
XOR,ESN,1.0,0.9480695616730467,9.0,0.8,1.0,2.5,0.1,,,,,,
XOR,ESN,1.0,0.9680193568582827,9.0,0.8,1.0,2.5,0.15,,,,,,
XOR,ESN,1.0,0.9380456928911783,9.0,0.8,1.0,2.5,0.2,,,,,,
XOR,ESN,1.0,0.9517701355594094,9.0,0.8,1.0,3.0,0.0,,,,,,
XOR,ESN,0.8666666666666667,0.3473776826576173,9.0,0.8,1.0,3.0,0.05,,,,,,
XOR,ESN,1.0,0.9292004772959198,9.0,0.8,1.0,3.0,0.1,,,,,,
XOR,ESN,1.0,0.9714102660682694,9.0,0.8,1.0,3.0,0.15,,,,,,
XOR,ESN,1.0,0.943839243054384,9.0,0.8,1.0,3.0,0.2,,,,,,
XOR,ESN,1.0,0.8621920044170016,9.0,0.8,1.0,3.5,0.0,,,,,,
XOR,ESN,1.0,0.9219343364785418,9.0,0.8,1.0,3.5,0.05,,,,,,
XOR,ESN,1.0,0.9493065500359901,9.0,0.8,1.0,3.5,0.1,,,,,,
XOR,ESN,1.0,0.9332978485187571,9.0,0.8,1.0,3.5,0.15,,,,,,
XOR,ESN,1.0,0.9209246253220722,9.0,0.8,1.0,3.5,0.2,,,,,,
XOR,ESN,0.8333333333333334,0.45306857827528324,9.0,0.8,1.0,4.0,0.0,,,,,,
XOR,ESN,0.8666666666666667,0.42962174673354464,9.0,0.8,1.0,4.0,0.05,,,,,,
XOR,ESN,1.0,0.9468695478257463,9.0,0.8,1.0,4.0,0.1,,,,,,
XOR,ESN,1.0,0.9584623379344169,9.0,0.8,1.0,4.0,0.15,,,,,,
XOR,ESN,1.0,0.9247003230222934,9.0,0.8,1.0,4.0,0.2,,,,,,
XOR,ESN,0.8333333333333334,0.6876567690044101,9.0,0.8,1.0,4.5,0.0,,,,,,
XOR,ESN,0.7333333333333333,0.06474285326164687,9.0,0.8,1.0,4.5,0.05,,,,,,
XOR,ESN,1.0,0.9452487562811811,9.0,0.8,1.0,4.5,0.1,,,,,,
XOR,ESN,1.0,0.947555518583995,9.0,0.8,1.0,4.5,0.15,,,,,,
XOR,ESN,1.0,0.9459260856281616,9.0,0.8,1.0,4.5,0.2,,,,,,
XOR,ESN,1.0,0.8991794059743903,9.0,0.8,1.0,5.0,0.0,,,,,,
XOR,ESN,0.9333333333333333,0.6549916798115666,9.0,0.8,1.0,5.0,0.05,,,,,,
XOR,ESN,1.0,0.9281754965312665,9.0,0.8,1.0,5.0,0.1,,,,,,
XOR,ESN,1.0,0.9234024782025403,9.0,0.8,1.0,5.0,0.15,,,,,,
XOR,ESN,1.0,0.9322537503701409,9.0,0.8,1.0,5.0,0.2,,,,,,
XOR,ESN,0.4666666666666667,0.0031443925791343487,9.0,0.8,1.05,0.1,0.0,,,,,,
XOR,ESN,0.7,0.07085284493115789,9.0,0.8,1.05,0.1,0.05,,,,,,
XOR,ESN,0.3333333333333333,0.08712176030196067,9.0,0.8,1.05,0.1,0.1,,,,,,
XOR,ESN,0.4666666666666667,0.037421416467252944,9.0,0.8,1.05,0.1,0.15,,,,,,
XOR,ESN,0.5,0.01817270286058829,9.0,0.8,1.05,0.1,0.2,,,,,,
XOR,ESN,0.8666666666666667,0.5115208608389578,9.0,0.8,1.05,0.5,0.0,,,,,,
XOR,ESN,0.8,0.36247726173719413,9.0,0.8,1.05,0.5,0.05,,,,,,
XOR,ESN,0.8333333333333334,0.602334018626464,9.0,0.8,1.05,0.5,0.1,,,,,,
XOR,ESN,0.9666666666666667,0.654474481895534,9.0,0.8,1.05,0.5,0.15,,,,,,
XOR,ESN,0.9666666666666667,0.8026217137318433,9.0,0.8,1.05,0.5,0.2,,,,,,
XOR,ESN,0.8333333333333334,0.55537347891393,9.0,0.8,1.05,1.0,0.0,,,,,,
XOR,ESN,1.0,0.753692167125852,9.0,0.8,1.05,1.0,0.05,,,,,,
XOR,ESN,1.0,0.9368046098645002,9.0,0.8,1.05,1.0,0.1,,,,,,
XOR,ESN,0.8666666666666667,0.7045172570718576,9.0,0.8,1.05,1.0,0.15,,,,,,
XOR,ESN,0.9333333333333333,0.7309562983501526,9.0,0.8,1.05,1.0,0.2,,,,,,
XOR,ESN,1.0,0.9466657334241809,9.0,0.8,1.05,1.5,0.0,,,,,,
XOR,ESN,0.8333333333333334,0.43599309321697327,9.0,0.8,1.05,1.5,0.05,,,,,,
XOR,ESN,1.0,0.9608350826745954,9.0,0.8,1.05,1.5,0.1,,,,,,
XOR,ESN,1.0,0.9858822369818654,9.0,0.8,1.05,1.5,0.15,,,,,,
XOR,ESN,1.0,0.9900116863158974,9.0,0.8,1.05,1.5,0.2,,,,,,
XOR,ESN,1.0,0.9290836097745805,9.0,0.8,1.05,2.0,0.0,,,,,,
XOR,ESN,1.0,0.9249020072546688,9.0,0.8,1.05,2.0,0.05,,,,,,
XOR,ESN,1.0,0.9695975298396178,9.0,0.8,1.05,2.0,0.1,,,,,,
XOR,ESN,1.0,0.9855728070372525,9.0,0.8,1.05,2.0,0.15,,,,,,
XOR,ESN,0.9666666666666667,0.9387198784792099,9.0,0.8,1.05,2.0,0.2,,,,,,
XOR,ESN,1.0,0.9356142674365706,9.0,0.8,1.05,2.5,0.0,,,,,,
XOR,ESN,1.0,0.8671303509105802,9.0,0.8,1.05,2.5,0.05,,,,,,
XOR,ESN,1.0,0.9471739919002714,9.0,0.8,1.05,2.5,0.1,,,,,,
XOR,ESN,1.0,0.9645612333832001,9.0,0.8,1.05,2.5,0.15,,,,,,
XOR,ESN,1.0,0.9681373129996604,9.0,0.8,1.05,2.5,0.2,,,,,,
XOR,ESN,0.9333333333333333,0.6359393020297526,9.0,0.8,1.05,3.0,0.0,,,,,,
XOR,ESN,1.0,0.9027158454373758,9.0,0.8,1.05,3.0,0.05,,,,,,
XOR,ESN,1.0,0.9330393209312074,9.0,0.8,1.05,3.0,0.1,,,,,,
XOR,ESN,1.0,0.9796403357852184,9.0,0.8,1.05,3.0,0.15,,,,,,
XOR,ESN,1.0,0.8797447307259106,9.0,0.8,1.05,3.0,0.2,,,,,,
XOR,ESN,1.0,0.9223346809808786,9.0,0.8,1.05,3.5,0.0,,,,,,
XOR,ESN,0.9666666666666667,0.8428762365113245,9.0,0.8,1.05,3.5,0.05,,,,,,
XOR,ESN,1.0,0.9435824420638621,9.0,0.8,1.05,3.5,0.1,,,,,,
XOR,ESN,1.0,0.9486859517809515,9.0,0.8,1.05,3.5,0.15,,,,,,
XOR,ESN,1.0,0.9630384454570728,9.0,0.8,1.05,3.5,0.2,,,,,,
XOR,ESN,1.0,0.864073508267141,9.0,0.8,1.05,4.0,0.0,,,,,,
XOR,ESN,0.9333333333333333,0.6446239637544275,9.0,0.8,1.05,4.0,0.05,,,,,,
XOR,ESN,1.0,0.9292346134343075,9.0,0.8,1.05,4.0,0.1,,,,,,
XOR,ESN,0.8666666666666667,0.3465643714424104,9.0,0.8,1.05,4.0,0.15,,,,,,
XOR,ESN,1.0,0.6357049629582541,9.0,0.8,1.05,4.0,0.2,,,,,,
XOR,ESN,0.9666666666666667,0.8169504162291925,9.0,0.8,1.05,4.5,0.0,,,,,,
XOR,ESN,0.9,0.6861859888768298,9.0,0.8,1.05,4.5,0.05,,,,,,
XOR,ESN,1.0,0.9342845794805221,9.0,0.8,1.05,4.5,0.1,,,,,,
XOR,ESN,1.0,0.8261760822874835,9.0,0.8,1.05,4.5,0.15,,,,,,
XOR,ESN,0.9666666666666667,0.8704697585673161,9.0,0.8,1.05,4.5,0.2,,,,,,
XOR,ESN,1.0,0.7806044007471499,9.0,0.8,1.05,5.0,0.0,,,,,,
XOR,ESN,0.9333333333333333,0.5801376935774474,9.0,0.8,1.05,5.0,0.05,,,,,,
XOR,ESN,1.0,0.944527235884405,9.0,0.8,1.05,5.0,0.1,,,,,,
XOR,ESN,1.0,0.9115787483926492,9.0,0.8,1.05,5.0,0.15,,,,,,
XOR,ESN,1.0,0.89681627332913,9.0,0.8,1.05,5.0,0.2,,,,,,
XOR,ESN,0.5333333333333333,0.0038870386199307337,9.0,0.8,1.1,0.1,0.0,,,,,,
XOR,ESN,0.5,0.07072617171027293,9.0,0.8,1.1,0.1,0.05,,,,,,
XOR,ESN,0.5,0.004369018196590405,9.0,0.8,1.1,0.1,0.1,,,,,,
XOR,ESN,0.43333333333333335,0.05584788712791351,9.0,0.8,1.1,0.1,0.15,,,,,,
XOR,ESN,0.4666666666666667,0.008961553715707159,9.0,0.8,1.1,0.1,0.2,,,,,,
XOR,ESN,0.9666666666666667,0.7369914756061926,9.0,0.8,1.1,0.5,0.0,,,,,,
XOR,ESN,0.7,0.19608967449129,9.0,0.8,1.1,0.5,0.05,,,,,,
XOR,ESN,0.8666666666666667,0.6524450163721249,9.0,0.8,1.1,0.5,0.1,,,,,,
XOR,ESN,0.7,0.29098107626945485,9.0,0.8,1.1,0.5,0.15,,,,,,
XOR,ESN,0.7666666666666667,0.4905664932181201,9.0,0.8,1.1,0.5,0.2,,,,,,
XOR,ESN,0.9333333333333333,0.7651195575165887,9.0,0.8,1.1,1.0,0.0,,,,,,
XOR,ESN,0.8,0.23058604282139256,9.0,0.8,1.1,1.0,0.05,,,,,,
XOR,ESN,0.9333333333333333,0.8766375504207321,9.0,0.8,1.1,1.0,0.1,,,,,,
XOR,ESN,1.0,0.8364452218311124,9.0,0.8,1.1,1.0,0.15,,,,,,
XOR,ESN,0.9333333333333333,0.7133434052286078,9.0,0.8,1.1,1.0,0.2,,,,,,
XOR,ESN,1.0,0.9330034522199666,9.0,0.8,1.1,1.5,0.0,,,,,,
XOR,ESN,1.0,0.844324441132031,9.0,0.8,1.1,1.5,0.05,,,,,,
XOR,ESN,1.0,0.9583590285575436,9.0,0.8,1.1,1.5,0.1,,,,,,
XOR,ESN,1.0,0.9687759778194798,9.0,0.8,1.1,1.5,0.15,,,,,,
XOR,ESN,1.0,0.9784966142826388,9.0,0.8,1.1,1.5,0.2,,,,,,
XOR,ESN,1.0,0.9627045822850004,9.0,0.8,1.1,2.0,0.0,,,,,,
XOR,ESN,1.0,0.8913131346829506,9.0,0.8,1.1,2.0,0.05,,,,,,
XOR,ESN,1.0,0.9495558353986533,9.0,0.8,1.1,2.0,0.1,,,,,,
XOR,ESN,1.0,0.9685607498055127,9.0,0.8,1.1,2.0,0.15,,,,,,
XOR,ESN,1.0,0.9670652840135121,9.0,0.8,1.1,2.0,0.2,,,,,,
XOR,ESN,1.0,0.9149301792443727,9.0,0.8,1.1,2.5,0.0,,,,,,
XOR,ESN,1.0,0.8740411434285104,9.0,0.8,1.1,2.5,0.05,,,,,,
XOR,ESN,1.0,0.9621404380021883,9.0,0.8,1.1,2.5,0.1,,,,,,
XOR,ESN,1.0,0.9756384997422927,9.0,0.8,1.1,2.5,0.15,,,,,,
XOR,ESN,0.9333333333333333,0.7640982603402016,9.0,0.8,1.1,2.5,0.2,,,,,,
XOR,ESN,1.0,0.875029208863068,9.0,0.8,1.1,3.0,0.0,,,,,,
